sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
885,8.642578125,-5.339513983,-1.674352295,6.578026844,87.64588201,80.660193,-309.744117
886,8.65234375,-5.906113557,-1.728729995,6.897260547,100.2013276,47.83106604,-325.5243147
887,8.662109375,-5.828239543,-1.299706725,6.8233031,95.48171705,9.554691676,-317.1686618
888,8.671875,-4.388954492,-1.665776323,5.552725795,85.86482804,-8.522081639,-324.5601572
889,8.681640625,-5.01373354,-1.7240773,5.459318774,65.76241015,5.533296412,-324.737932
890,8.69140625,-6.042575802,-2.586811876,5.342549004,41.50469134,-17.23030425,-297.8605021
891,8.701171875,-6.371617455,-2.976534759,5.361125014,36.05269221,-74.63435697,-301.7277396
892,8.7109375,-6.249100563,-3.257912708,6.393835193,41.59430459,-92.9596218,-279.863612
893,8.720703125,-4.568877433,-3.959436329,5.28481856,40.26714281,-103.1600391,-251.837679
894,8.73046875,-1.904116018,-5.594467821,4.715527273,45.8139522,-103.7239492,-212.2071921
895,8.740234375,-5.203068836,-2.868493781,6.415911502,73.3264014,-55.98460437,-130.8412894
896,8.75,-6.453582656,-1.960208918,7.409438119,67.67042441,-14.76210776,-114.8113949
897,8.759765625,-5.534226574,-1.726716641,7.213502753,65.90418957,10.94608053,-106.7115808
898,8.76953125,-5.675788503,-0.606559764,7.264203157,70.06241964,31.79278457,-91.13393949
899,8.779296875,-5.516394377,-0.484434969,6.749645665,74.70526865,43.10906984,-85.21033915
900,8.7890625,-5.849692351,0.050638809,6.337943892,78.86722607,43.48629926,-85.06426915
901,8.798828125,-5.257691744,0.166731239,6.458230709,74.45316673,43.83783098,-81.01428903
902,8.80859375,-4.615133482,0.320265552,7.266257013,67.94935287,61.48468776,-67.90839687
903,8.818359375,-5.057542078,-0.352299223,7.782077627,59.87495314,102.4981749,-48.68385669
904,8.828125,-4.841294031,-0.713728654,8.180068581,56.33998863,141.4939997,-31.60210587
905,8.837890625,-5.335258547,-0.417848239,8.339985616,54.35059053,185.1933589,-13.94086357
906,8.84765625,-5.708955566,-0.622927072,7.988548841,45.77062449,192.9192644,5.782211234
907,8.857421875,-5.539036378,-2.233303471,8.027513201,45.71513242,173.4137444,22.06152455
908,8.8671875,-2.884908855,-4.241036188,8.2595664,23.33771701,140.3094972,-33.00953708
909,8.876953125,-5.431016262,-3.345739849,7.299788583,20.84672405,99.74156576,-120.9459937
910,8.88671875,-6.290195742,-3.311988068,4.060459437,79.40239198,26.59005747,-138.6658037
911,8.896484375,-5.499652123,-3.022686933,10.65949807,158.7693953,-86.2880935,-146.1765672
912,8.90625,-5.138393273,-2.36813268,10.22658699,135.6318508,-56.69245374,-179.1958123
913,8.916015625,-4.482689934,-2.178571384,8.312357039,94.37741041,-40.63524018,-202.4233756
914,8.92578125,-3.17986937,-2.88488876,10.34668471,82.17484231,47.7938413,-195.4545315
915,8.935546875,-5.834264892,-2.432615251,10.06488532,101.5570121,160.229571,-163.1944564
916,8.9453125,-5.211722545,-0.106780256,10.11304394,93.40406414,179.0734576,-141.9500054
917,8.955078125,-3.810144716,-1.681786591,12.11651468,51.90612502,167.0916436,-121.1691158
918,8.96484375,-5.00834531,-1.91865905,12.64718437,99.51690784,210.3523573,-63.83569845
919,8.974609375,-6.174699621,1.830078792,8.693102783,93.43265125,169.1525196,-25.88679074
920,8.984375,-7.256028129,-0.291352108,10.26683881,55.76753061,100.1844623,-5.037617304
921,8.994140625,-12.04406976,1.158101018,8.787301074,90.70909577,151.8530368,96.79897454
922,9.00390625,-9.900287205,2.612642368,7.147930968,74.17407413,151.7912034,61.73649127
923,9.013671875,-4.495077111,-0.116215573,7.031619373,66.14083186,74.69580293,-35.60871593
924,9.0234375,-3.887104486,-0.325509471,8.74213744,59.09149332,72.06523986,-34.91381743
925,9.033203125,-0.258932183,0.345907141,10.92662623,61.35786296,75.36343211,-28.47511192
926,9.04296875,-4.874780012,0.029706764,9.025227626,40.23008254,74.03256598,-21.30904962
927,9.052734375,-8.285622515,-3.71776026,9.459613757,16.28689721,70.48254024,-20.14894247
928,9.0625,-9.541194043,-5.323131178,11.37686332,20.36596393,58.58824733,-7.893355986
929,9.072265625,-12.22736192,-6.131715729,8.988887238,14.36385806,36.22945218,0.140928665
930,9.08203125,-13.73909858,-6.038606075,4.184114898,-17.79197019,19.57576741,5.716531844
931,9.091796875,-13.31271471,-3.530367739,0.487570024,-40.4457631,19.4010488,19.72618704
932,9.1015625,-11.17454704,-0.506008061,-0.673206801,-35.86111879,48.89486692,44.03415213
933,9.111328125,-7.048298907,1.649612509,0.817931076,4.906261392,50.44829729,90.94710811
934,9.12109375,-5.886738965,5.714341458,3.19695469,91.05753968,25.3525896,140.4680852
935,9.130859375,-5.814175499,6.778815487,4.534399079,145.9299845,27.58976556,124.9038452
936,9.140625,-8.365656065,3.012365381,4.984057648,149.1595598,8.42612902,124.9771751
937,9.150390625,-10.95669636,0.988235875,5.896332327,109.0550701,-0.323199783,133.6238492
938,9.16015625,-12.29784862,-2.350105886,3.931209618,45.86204986,0.625576916,100.9777827
939,9.169921875,-12.77100776,-2.706225872,-0.201621441,-19.68283395,10.65642678,77.17265627
940,9.1796875,-12.02898001,-0.374941338,0.410115292,-40.60491372,53.4981082,52.53878761
941,9.189453125,-10.86509051,0.132018474,2.705140613,-47.55034388,88.0496389,29.86023465
942,9.19921875,-11.16195016,-0.53057257,3.015667371,-45.41275523,88.55252261,13.71060445
943,9.208984375,-10.41935186,-0.309029018,3.133527916,-28.31807778,77.74511565,-0.735928805
944,9.21875,-9.330238902,-0.72060102,2.896681604,-14.61706719,83.2033842,-17.05567568
945,9.228515625,-8.97373121,0.120199746,3.860064434,-7.020871331,98.0851914,-18.87724266
946,9.23828125,-7.559275128,0.743514253,3.699918515,-31.74646264,86.19197267,4.210902815
947,9.248046875,-6.587478843,1.040888186,2.837462373,-64.29637163,98.55556766,17.9048761
948,9.2578125,-5.942491577,1.433440831,2.783689269,-91.0754975,117.921982,25.29894202
949,9.267578125,-6.497996977,0.026648843,2.267715123,-135.3608927,109.7134186,42.2539516
950,9.27734375,-6.569799189,-1.632927452,1.98695945,-144.020057,109.3008181,25.42878724
951,9.287109375,-7.064920456,-1.650063018,2.343082113,-125.5284012,106.6941799,18.05042502
952,9.296875,-4.049374333,1.180348753,3.378457293,-120.7368558,114.9567196,16.19143214
953,9.306640625,-11.44712193,-4.669431651,0.339614579,-190.9081106,175.0484627,-18.25885286
954,9.31640625,-11.04722688,-6.481540061,2.263131059,-88.45796984,87.4069582,-8.228833836
955,9.326171875,-7.837191166,-2.162953213,4.102300732,-25.11335768,97.33842964,-23.72279359
956,9.3359375,-6.970189379,-1.329060083,4.252655918,-35.83183286,95.11828761,-31.18818619
957,9.345703125,-8.785934521,-2.254954597,3.445838539,-59.57872222,0.985882835,2.291106951
958,9.35546875,-7.928315285,-1.626215223,2.101299142,-49.81627784,-48.79858412,8.398671046
959,9.365234375,-7.442407843,0.538707601,4.478447236,-19.88904913,-98.38709558,8.996865886
960,9.375,-7.095511325,1.18628897,4.062200801,-14.94016889,-44.39237828,-0.9068496
961,9.384765625,-7.623149193,0.524676639,2.922213708,-7.107237428,24.22800193,-9.0176152
962,9.39453125,-7.730657556,0.375551167,3.470477689,-3.253156732,62.76009569,-6.087848475
963,9.404296875,-7.687427794,0.74527843,3.680910919,-4.183318584,81.89153248,-9.665716141
964,9.4140625,-7.875189403,0.649929039,3.435450652,-15.08860506,79.36733804,-12.93831465
965,9.423828125,-7.967805587,0.412368446,2.681757384,-23.11558657,78.26260771,-9.467154882
966,9.43359375,-8.067610475,-0.212113645,1.519982074,-21.15196362,94.13638536,-2.307702767
967,9.443359375,-7.788927735,-0.325874898,1.66915135,-14.38598819,114.5053045,7.174522591
968,9.453125,-7.320511424,0.15743306,2.193177699,-16.33057335,128.0854101,12.33189224
969,9.462890625,-7.487327611,0.458347096,2.551317961,-21.26133849,148.1342312,16.44771194
970,9.47265625,-8.541011888,-0.599938989,2.182197418,-29.85860822,164.7583944,21.51980121
971,9.482421875,-8.614205957,-0.806807014,2.184770963,-45.05350198,173.1221679,25.91238802
972,9.4921875,-9.352459716,-0.62729789,4.283412079,-62.73843028,197.881906,28.99205214
973,9.501953125,-8.498124682,0.512439031,5.676244323,-85.2434752,169.1585736,35.87072096
974,9.51171875,-7.352504967,1.156467053,3.348177215,-109.0058484,104.432494,31.76057866
975,9.521484375,-7.726338131,0.937053919,2.997085994,-109.6739765,71.16807526,21.46288894
976,9.53125,-8.132593146,0.670248944,3.01971286,-110.4715556,73.76405408,21.83794897
977,9.541015625,-8.505192125,0.008926263,1.646374018,-116.16092,88.5752362,25.43815126
978,9.55078125,-9.137394744,-1.06465032,0.82752652,-117.4580612,95.7653082,22.80388854
979,9.560546875,-10.16709633,-3.098342182,2.085542148,-106.8206919,82.87614023,14.1773407
980,9.5703125,-11.07996706,-4.655519094,1.490379681,-97.39144395,70.58699281,4.559658403
981,9.580078125,-11.60130063,-5.147684131,1.166975514,-88.95133144,77.18661951,-8.760415143
982,9.58984375,-10.95465664,-4.236811641,2.204356609,-70.23921567,93.89257605,-22.54777027
983,9.599609375,-10.88085894,-3.547373983,2.732539739,-27.93478438,86.21025135,-36.54548317
984,9.609375,-11.77905697,-3.742845208,2.319151244,29.38635748,53.29540145,-44.81677081
985,9.619140625,-12.8985024,-3.806217398,1.66422476,68.71895316,30.9488195,-44.56903514
986,9.62890625,-13.2489842,-3.077370357,1.257269932,98.68628694,1.750077688,-53.76987598
987,9.638671875,-13.73099606,-2.659737592,0.975629448,86.82619296,-6.084800819,-83.59185811
988,9.6484375,-15.31010129,-3.906676552,0.223901578,67.11055206,-27.69014912,-104.2488217
989,9.658203125,-15.40809228,-2.722379255,-1.405970895,55.70408496,-84.90702757,-85.19791426
990,9.66796875,-15.29088663,-1.264033254,-1.863170101,43.47021333,-108.5890911,-64.24568213
991,9.677734375,-13.78215835,1.751815483,0.220695798,52.91166065,-122.1609102,-42.34499033
992,9.6875,-12.6566959,3.220040592,0.910138822,69.61313148,-125.9542581,-23.14897615
993,9.697265625,-12.44225648,3.224400627,-0.12506337,88.50608609,-131.0041526,-11.47205761
994,9.70703125,-12.31379844,2.195232367,-0.272297239,122.5649442,-138.2718654,-4.413256862
995,9.716796875,-11.8388648,2.976964094,1.407145429,145.7556708,-142.374509,-2.951239409
996,9.7265625,-13.4949601,1.525424574,1.947885421,151.6245301,-139.4135638,15.10221959
997,9.736328125,-14.01125749,-1.195972105,0.845785848,192.6573194,-105.5858264,28.57027881
998,9.74609375,-13.45146514,-0.881050506,0.44715895,193.241761,-123.6960316,54.85125225
999,9.755859375,-13.3253005,-0.849116701,-1.161826444,190.0846768,-166.7390213,80.22435531
1000,9.765625,-12.56263528,-0.955000965,-2.448634634,182.3736448,-174.6754634,94.40716342
1001,9.775390625,-11.8688384,-0.211974712,-1.831651009,163.9848774,-166.0177068,95.32981413
1002,9.78515625,-10.97949329,0.731302346,-0.056737368,120.2102117,-145.3924185,86.10845467
1003,9.794921875,-10.49787514,1.37201088,1.321899426,73.59809947,-124.9558132,78.0439417
1004,9.8046875,-10.36225229,1.57794436,1.885372001,40.30246379,-118.9878333,86.96183752
1005,9.814453125,-9.843231639,1.58042859,1.430575476,35.97554042,-116.9518311,105.8233384
1006,9.82421875,-9.367273569,1.538111669,0.941452499,37.72601756,-125.5147395,129.3675234
1007,9.833984375,-11.08074358,2.221093575,1.19013648,19.54575395,-145.5917173,159.0614955
1008,9.84375,-11.65297772,1.249418663,0.49150611,-11.75990357,-198.1840589,156.1885618
1009,9.853515625,-11.38124038,0.832226895,1.218678683,-17.19135998,-227.0701797,166.3621743
1010,9.86328125,-10.65106396,1.448206619,1.173733164,-7.408682439,-203.7419834,168.0357613
1011,9.873046875,-8.17709919,0.697376356,1.295157958,25.77726602,-129.0327527,104.0016617
1012,9.8828125,-2.706835742,-1.882084386,2.941608581,60.76403814,-57.46731893,54.27759006
1013,9.892578125,-2.29269974,-1.178072761,2.450948297,66.7314053,-21.47876991,63.62496218
1014,9.90234375,-3.820761034,0.475069151,0.910066823,48.60306654,-18.28611831,68.66306951
1015,9.912109375,-3.015128268,1.746994525,1.528532471,22.31375877,-11.37876559,71.51307437
1016,9.921875,-2.423798734,2.331394266,1.76251215,4.865041681,0.500119782,78.31215326
1017,9.931640625,-2.134488178,3.108817603,1.159148151,2.317825423,-11.73549811,84.54873663
1018,9.94140625,-3.14263507,2.835901262,1.544623873,3.638971409,-22.52047761,83.22256446
1019,9.951171875,-3.965828355,3.059808642,1.99608391,-4.20041533,-20.53266478,74.30607365
1020,9.9609375,-3.771245123,3.623379214,2.230258715,-13.12861271,-29.53197769,62.32305179
1021,9.970703125,-4.080423724,3.285966117,2.122602497,-18.8735629,-46.12850229,45.20982825
1022,9.98046875,-4.628806835,3.114382746,1.529683288,-15.15708024,-72.97001812,29.15828894
1023,9.990234375,-4.546666436,2.890987257,1.947824154,-15.52270321,-81.86523986,20.85923352
1024,10,-4.331426103,3.234298854,3.326351501,-39.44078538,-71.03717407,2.575933108
1025,10.00976563,-4.794728058,2.571596238,3.712215461,-107.0982711,-8.548718998,-61.46353494
1026,10.01953125,-6.589396843,2.087347546,3.609308255,-137.0909492,72.42776288,-111.1802616
1027,10.02929688,-7.840226594,2.95502078,4.580231639,-135.6746188,82.48855199,-155.5536477
1028,10.0390625,-7.330943676,2.052018795,4.531654107,-146.4755881,46.29118547,-196.0175308
1029,10.04882813,-6.016595709,-0.293406622,5.473565851,-137.3672579,31.06293448,-151.2996028
1030,10.05859375,-5.32819629,0.95870272,5.524085102,-138.3128102,33.12201953,-98.55371948
1031,10.06835938,-4.99090788,2.217822972,7.092863734,-176.7859878,36.75578568,-90.34911174
1032,10.078125,-4.790676067,2.043038997,7.078367669,-214.2634878,38.38075312,-94.05223506
1033,10.08789063,-5.298237856,0.595007312,6.278079241,-224.6588531,53.87183734,-93.00306925
1034,10.09765625,-5.385498361,-0.017891352,6.530972452,-224.1495037,64.41422016,-102.6488717
1035,10.10742188,-5.676404754,-0.596701382,5.096751378,-254.1863621,77.90403184,-114.6004456
1036,10.1171875,-7.084471379,-1.681409072,6.442426987,-260.6946608,76.53088273,-116.1808659
1037,10.12695313,-7.658232527,-1.549292313,6.566141348,-236.024732,24.44633122,-104.5761359
1038,10.13671875,-8.435030226,-3.029491104,5.971586195,-172.457634,-17.38972542,-70.52811641
1039,10.14648438,-9.531257048,-3.44939185,6.766153725,-130.7106114,-40.31177543,-33.93551129
1040,10.15625,-10.75903471,-1.105431099,7.859497004,-113.3150372,-64.4614791,-10.85865962
1041,10.16601563,-10.92044912,-0.672987054,6.811322734,-104.1862962,-85.5979097,3.364759571
1042,10.17578125,-10.71761826,-0.482274149,7.082793822,-94.3931109,-79.07176087,10.53193007
1043,10.18554688,-9.796111202,-0.076862027,7.510003664,-79.67021951,-53.56991535,11.00468723
1044,10.1953125,-8.921541083,0.697130959,8.121664043,-75.3555917,-28.88464158,-4.802914875
1045,10.20507813,-7.954677663,2.867770775,7.671528583,-59.51675094,-24.43894677,-33.20612615
1046,10.21484375,-8.1728583,7.169330866,6.836579959,-39.20841862,-63.47151899,-83.2668157
1047,10.22460938,-9.905446091,10.92319439,4.872282712,-102.7688895,-225.8737629,-185.0186071
1048,10.234375,-6.880684258,-6.06582837,3.051055755,-38.75036217,-361.4351647,-293.1158114
1049,10.24414063,-8.616645868,-4.440938031,1.864429125,129.1598073,-197.9020643,-234.1909506
1050,10.25390625,-9.154876625,-13.44606642,0.996377303,-9.733677343,-32.34905093,-114.0364348
1051,10.26367188,-12.21750607,-12.34973399,-2.91407775,-80.66432988,8.223721446,-38.81483395
1052,10.2734375,-15.32914378,-7.413023125,-6.917178098,-112.0943746,50.81441047,-23.40609942
1053,10.28320313,-16.35287524,-12.77562991,-2.2325553,-99.56933073,59.87968035,37.39115338
1054,10.29296875,-16.32718939,-5.453613818,5.189118374,-108.1157623,-157.0559704,170.6417795
1055,10.30273438,-11.80214107,1.694959276,7.380828442,-217.2064668,-367.1407523,217.4060693
1056,10.3125,-11.63509746,-5.848756656,11.95860899,-224.4354351,-267.9495058,320.1165945
1057,10.32226563,-7.604158318,-3.379619887,19.37306192,31.06459065,-164.0834423,249.8616927
1058,10.33203125,-7.418698981,-1.032699244,13.92805551,118.663073,-98.73168145,119.0809896
1059,10.34179688,-8.933029688,-2.746005489,9.862519208,75.34285645,-25.01658223,49.03674961
1060,10.3515625,-10.33074606,-2.200245419,3.275888974,-15.35394193,0.149590431,10.59657741
1061,10.36132813,-10.84177763,-1.284491625,-2.462939313,-109.3265839,35.30040888,-10.61464078
1062,10.37109375,-10.6201794,-0.969312836,-5.729442184,-165.4970997,110.3940924,-51.66486771
1063,10.38085938,-10.26729599,1.291013227,-6.241171433,-182.355836,218.2589088,-93.2011291
1064,10.390625,-10.04357677,0.599366613,-3.000619069,-192.4607575,333.8729481,-83.16593428
1065,10.40039063,-11.45874261,-3.185459645,0.167043548,-224.7408026,375.5833767,-62.33604838
1066,10.41015625,-15.91033701,-2.244809402,16.57306247,-312.5462113,74.33800168,2.356984738
1067,10.41992188,-5.696920577,-7.408641291,6.378800572,-303.7201366,-399.5234621,47.26760471
1068,10.4296875,-4.901685654,-6.430385603,-11.28609385,-87.96572078,-296.5230753,-34.36009472
1069,10.43945313,-6.643463181,-5.24208776,0.939625417,-86.25450011,-12.69662535,-28.67602552
1070,10.44921875,-8.44153938,-8.020646471,5.110914713,-118.6706239,-32.10366202,-4.481437515
1071,10.45898438,-9.0510241,-8.057614924,4.731659261,-46.08008225,-39.66820786,-13.81989732
1072,10.46875,-4.93522167,-9.308839759,4.517403628,1.362456964,-4.989063248,-45.22510252
1073,10.47851563,-5.015924504,-7.267231785,4.590737537,-98.91141892,57.80521071,-23.49912976
1074,10.48828125,-6.58564038,-4.125539854,7.423819255,-152.2166283,78.54132707,-35.60673194
1075,10.49804688,-8.138806474,-2.531931375,6.954990462,-141.7845465,61.39416778,-53.37902388
1076,10.5078125,-9.838225009,-3.585682117,3.342694085,-140.9015022,69.37655378,-97.70068855
1077,10.51757813,-9.14197067,-4.440909961,2.050321942,-153.1764,89.80367793,-175.3584109
1078,10.52734375,-7.793817671,-6.21086263,2.228465626,-158.4676123,74.47852938,-249.2182092
1079,10.53710938,-6.546397158,-7.138244372,1.416980846,-158.7434412,24.64520585,-266.1104694
1080,10.546875,-3.804923791,-6.06973584,1.992327558,-124.5827186,12.85383114,-270.6026062
1081,10.55664063,-1.200581612,-6.855912494,2.878772226,-103.8672755,-6.548756816,-261.125328
1082,10.56640625,-3.016824918,-6.001544705,0.689550232,-119.9280242,-38.86206277,-236.7682192
1083,10.57617188,-0.834396279,-4.077004042,0.326470125,-139.044624,-57.52115463,-263.0255045
1084,10.5859375,-1.56600473,-4.234253994,0.711728973,-163.1829206,-88.07733591,-248.8206803
1085,10.59570313,-5.592569768,-2.233824646,-0.363098808,-183.4207029,-115.3992364,-265.7989007
1086,10.60546875,0.275876489,-3.877572765,2.909499115,-219.5088344,-162.2130995,-346.0952503
1087,10.61523438,-4.058493537,-1.57943409,4.8905951,-309.0866491,-220.7582791,-346.388894
1088,10.625,1.32702522,-9.466184196,1.417898493,-402.1170328,-209.1984543,-393.7098095
